SwiftName,name,ra,dec,time,obsid,status,exposure_a,observation_mode,public_date,issue_flag,end_time,_Search_Offset
SWIFTJ2253.9+1608,3C_454d3                   ,22 54 09.3,+16 12 10,2023-05-01 19:36:09,60802038001,archived ,       550,SCIENCE         , 2023-11-22,         0,2023-05-01 20:06:09,"   4.293 (343.490612,16.1482502)"
SWIFTJ2253.9+1608,3C_454d3                   ,22 54 07.1,+16 11 30,2023-05-04 05:31:09,60802038003,archived ,       457,SCIENCE         , 2023-11-22,         0,2023-05-04 05:56:09,"   3.442 (343.490612,16.1482502)"
SWIFTJ2253.9+1608,3C_454d3                   ,22 54 02.5,+16 10 42,2023-05-12 17:31:09,60802038007,archived ,       370,SCIENCE         , 2023-11-22,         0,2023-05-12 18:06:09,"   2.136 (343.490612,16.1482502)"
SWIFTJ2253.9+1608,3C_454d3                   ,22 54 04.8,+16 11 23,2023-05-07 07:21:09,60802038005,archived ,       357,SCIENCE         , 2023-11-22,         0,2023-05-07 07:56:09,"   3.006 (343.490612,16.1482502)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 53 59.0,-17 37 20,2020-12-16 10:46:09,90601637002,archived ,     23620,SCIENCE         , 2020-12-28,         0,2020-12-17 01:26:09,"   2.912 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 54 09.9,-17 33 03,2015-06-17 03:31:07,60102025004,archived ,     23185,SCIENCE         , 2016-12-29,         0,2015-06-17 15:36:07,"   2.111 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 54 09.6,-17 32 56,2015-05-18 04:21:07,60102025002,archived ,     23112,SCIENCE         , 2016-12-29,         0,2015-05-18 18:41:07,"   2.176 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 54 02.5,-17 36 00,2015-12-11 16:16:08,60102025008,archived ,     21707,SCIENCE         , 2016-12-29,         0,2015-12-12 04:56:08,"   1.348 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 54 02.3,-17 37 14,2015-11-10 23:41:08,60102025006,archived ,     20588,SCIENCE         , 2016-12-29,         1,2015-11-11 10:41:08,"   2.461 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 53 58.3,-17 35 28,2020-01-29 01:26:09,90601604002,archived ,       882,SCIENCE         , 2020-02-16,         1,2020-01-29 07:16:09,"   1.881 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 54 04.2,-17 38 02,2020-01-30 21:11:09,90601604004,archived ,       569,SCIENCE         , 2020-02-16,         1,2020-01-31 03:16:09,"   3.142 (343.524522,-17.582035)"
SWIFTJ2254.1-1734,MR2251m178                 ,22 54 00.8,-17 36 47,2020-12-16 10:01:09,90601637001,archived ,       313,SCIENCE         , 2020-12-28,         0,2020-12-16 10:46:09,"   2.216 (343.524522,-17.582035)"
SWIFTJ2254.2+1147A,MCGp02_58_032              ,22 54 28.1,+11 49 32,2023-05-07 20:41:09,60061315002,archived ,     20125,SCIENCE         , 2023-05-15,         0,2023-05-08 07:41:09,"   7.681 (343.681327,11.7141072)"
SWIFTJ2254.2+1147A,MCGp02_58_032              ,22 54 27.9,+11 49 47,2023-05-07 20:31:09,60061315001,archived ,       333,SCIENCE         , 2023-05-15,         0,2023-05-07 20:41:09,"   7.920 (343.681327,11.7141072)"
SWIFTJ2254.2+1147A,UGC12243                   ,22 54 43.5,+11 42 51,                   ,60160809,accepted ,    -20000,                ,           ,          ,                   ,"   0.002 (343.681327,11.7141072)"
SWIFTJ2254.2+1147B,MCGp02_58_032              ,22 54 28.1,+11 49 32,2023-05-07 20:41:09,60061315002,archived ,     20125,SCIENCE         , 2023-05-15,         0,2023-05-08 07:41:09,"   3.293 (343.581956,11.7825716)"
SWIFTJ2254.2+1147B,MCGp02_58_032              ,22 54 27.9,+11 49 47,2023-05-07 20:31:09,60061315001,archived ,       333,SCIENCE         , 2023-05-15,         0,2023-05-07 20:41:09,"   3.482 (343.581956,11.7825716)"
SWIFTJ2254.2+1147B,UGC12243                   ,22 54 43.5,+11 42 51,                   ,60160809,accepted ,    -20000,                ,           ,          ,                   ,"   7.137 (343.581956,11.7825716)"
SWIFTJ2256.5+0526,2MASXJ22563642p0525167     ,22 56 36.5,+05 25 17,                   ,60160811,accepted ,    -20000,                ,           ,          ,                   ,"    0.011 (344.151909,5.4214047)"
SWIFTJ2258.9+4054,UGC12282                   ,22 58 47.7,+40 53 48,2019-11-18 01:31:09,60160812002,archived ,     28562,SCIENCE         , 2019-11-28,         0,2019-11-18 15:31:09,"   2.581 (344.730478,40.9323316)"
SWIFTJ2259.7+2458,KAZ320                     ,22 59 32.9,+24 55 06,                   ,60160813,accepted ,    -20000,                ,           ,          ,                   ,"   0.007 (344.887169,24.9183046)"
SWIFTJ2301.4-5916,2MASXJ23013626m5913210     ,23 01 42.9,-59 15 10,2017-10-05 04:26:09,60160814002,archived ,     19500,SCIENCE         , 2017-10-18,         0,2017-10-05 14:51:09,"    2.000 (345.400957,-59.22251)"
SWIFTJ2302.1+1557,NGC7465                    ,23 02 01.2,+15 55 41,2020-01-09 19:26:09,60160815002,archived ,     20983,SCIENCE         , 2020-02-02,         0,2020-01-10 06:51:09,"    2.201 (345.504003,15.964772)"
SWIFTJ2303.1-1837,PKS2300m18                 ,23 02 59.3,-18 44 44,2023-11-01 19:01:09,60160816002,archived ,     20113,SCIENCE         , 2023-11-20,         0,2023-11-02 05:51:09,"   3.411 (345.762391,-18.690501)"
SWIFTJ2303.1-1837,PKS2300m18                 ,23 02 59.3,-18 43 43,2023-11-01 18:26:09,60160816001,archived ,       210,SCIENCE         , 2023-11-20,         0,2023-11-01 19:01:09,"   2.453 (345.762391,-18.690501)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 12.4,+08 50 48,2015-12-22 10:11:08,60101001008,archived ,     23484,SCIENCE         , 2017-01-14,         0,2015-12-22 22:46:08,"    1.812 (345.815059,8.8739169)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 13.6,+08 50 42,2015-12-28 22:36:08,60101001014,archived ,     23398,SCIENCE         , 2017-01-14,         0,2015-12-29 11:06:08,"    1.797 (345.815059,8.8739169)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 11.8,+08 51 08,2015-12-15 10:36:08,60101001006,archived ,     22521,SCIENCE         , 2017-01-14,         0,2015-12-15 23:11:08,"    1.610 (345.815059,8.8739169)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 16.9,+08 53 38,2015-06-12 18:41:07,60101001002,archived ,     21579,SCIENCE         , 2017-01-14,         0,2015-06-13 06:11:07,"    1.237 (345.815059,8.8739169)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 13.7,+08 50 26,2015-12-27 01:16:08,60101001012,archived ,     20963,SCIENCE         , 2017-01-14,         0,2015-12-27 12:16:08,"    2.053 (345.815059,8.8739169)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 12.7,+08 50 25,2015-12-25 13:56:08,60101001010,archived ,     20847,SCIENCE         , 2017-01-14,         0,2015-12-26 00:56:08,"    2.150 (345.815059,8.8739169)"
SWIFTJ2303.3+0852,NGC7469                    ,23 03 15.7,+08 50 55,2015-11-24 16:21:08,60101001004,archived ,     20027,SCIENCE         , 2017-01-14,         0,2015-11-25 05:01:08,"    1.513 (345.815059,8.8739169)"
SWIFTJ2304.8-0843,MRK_926                    ,23 04 39.1,-08 43 12,2016-11-21 03:26:08,60201029002,archived ,    106201,SCIENCE         , 2017-12-08,         0,2016-11-23 14:46:08,"   2.322 (346.181173,-8.6857273)"
SWIFTJ2304.8-0843,MRK_926                    ,23 04 49.7,-08 38 03,2021-07-04 00:31:09,60761009002,archived ,     16688,SCIENCE         , 2021-07-12,         0,2021-07-04 11:21:09,"   3.456 (346.181173,-8.6857273)"
SWIFTJ2304.8-0843,MRK_926                    ,23 04 40.4,-08 43 12,2016-11-21 02:46:08,60201029001,archived ,       177,SCIENCE         , 2017-12-08,         0,2016-11-21 03:26:08,"   2.188 (346.181173,-8.6857273)"
SWIFTJ2304.9+1220,NGC7479                    ,23 04 52.1,+12 16 38,2020-11-06 23:11:09,60061316002,archived ,     23646,SCIENCE         , 2020-11-16,         0,2020-11-07 11:16:09,"    2.968 (346.235967,12.322961)"
SWIFTJ2304.9+1220,SWIFT_J2304d9p1220         ,23 05 01.4,+12 21 06,2016-05-12 12:16:08,60201037002,archived ,     18454,SCIENCE         , 2017-05-20,         0,2016-05-12 21:51:08,"    2.071 (346.235967,12.322961)"
SWIFTJ2307.1+0433,PG2304p042                 ,23 07 02.9,+04 32 57,                   ,60160820,accepted ,    -20000,                ,           ,          ,                   ,"    0.003 (346.762144,4.5491767)"
SWIFTJ2307.9+2245,CGCG_475_040               ,23 07 45.0,+22 40 02,2019-11-29 14:36:09,60561047002,archived ,     55779,SCIENCE         , 2020-12-14,         0,2019-11-30 20:31:09,"     2.736 (346.9536,22.7103453)"
SWIFTJ2308.1+4014,2MASXJ23075724p4016393     ,23 07 57.3,+40 16 39,                   ,60160821,accepted ,    -20000,                ,           ,          ,                   ,"   0.002 (346.988579,40.2775306)"
SWIFTJ2318.4-4223,NGC_7582                   ,23 18 24.5,-42 20 25,2016-04-28 05:06:08,60201003002,archived ,     48488,SCIENCE         , 2017-05-26,         0,2016-04-29 09:01:08,"   1.820 (349.598445,-42.370422)"
SWIFTJ2318.4-4223,NGC7582                    ,23 18 26.4,-42 23 05,2012-08-31 16:46:07,60061318002,archived ,     16462,SCIENCE         , 2015-03-31,         0,2012-09-01 03:21:07,"   0.999 (349.598445,-42.370422)"
SWIFTJ2318.4-4223,NGC7582                    ,23 18 27.9,-42 23 55,2012-09-14 17:06:07,60061318004,archived ,     14561,SCIENCE         , 2015-03-31,         0,2012-09-15 00:51:07,"   1.861 (349.598445,-42.370422)"
SWIFTJ2318.9+0013,NGC7603                    ,23 18 56.6,+00 14 38,                   ,60160823,accepted ,    -20000,                ,           ,          ,                   ,"    0.012 (349.736066,0.2438751)"
SWIFTJ2320.8+6434,2MASXJ23203662p6430452     ,23 20 46.9,+64 31 57,2019-05-31 06:36:09,60161824002,archived ,     21439,SCIENCE         , 2019-06-22,         0,2019-05-31 17:01:09,"   1.642 (350.152448,64.5124415)"
SWIFTJ2320.8+6434,2MASXJ23203662p6430452     ,23 20 57.2,+64 33 29,2019-05-31 06:11:09,60161824001,archived ,        48,SCIENCE         , 2019-06-22,         0,2019-05-31 06:36:09,"   3.518 (350.152448,64.5124415)"
SWIFTJ2322.5-0646,2MASXJ23222444m0645375     ,23 22 24.5,-06 45 37,                   ,60160825,accepted ,    -20000,                ,           ,          ,                   ,"   0.010 (350.601969,-6.7605575)"
SWIFTJ2325.5-3827,IRAS_23226m3843            ,23 25 28.5,-38 24 49,2017-06-11 04:41:09,80101001002,archived ,     96614,SCIENCE         , 2018-11-30,         1,2017-06-13 11:16:09,"   2.175 (351.350833,-38.446978)"
SWIFTJ2325.5-3827,IRAS_23226m3843            ,23 25 26.5,-38 29 05,2019-11-07 19:11:09,80502607002,archived ,     54826,SCIENCE         , 2020-12-18,         0,2019-11-09 04:11:09,"   2.302 (351.350833,-38.446978)"
SWIFTJ2325.5-3827,LCRSB232242d2m384320       ,23 25 27.7,-38 25 27,2016-07-08 07:26:08,60160826002,archived ,     22460,SCIENCE         , 2016-07-15,         1,2016-07-08 18:51:08,"   1.531 (351.350833,-38.446978)"
SWIFTJ2325.6+2157,2MASXJ23255427p2153142     ,23 25 54.2,+21 53 13,                   ,60160827,accepted ,    -20000,                ,           ,          ,                   ,"   0.012 (351.476032,21.8871903)"
